 483 33 10 16 1 1 0 0 1 0 1 0 0 0
 484 34 10 18 0 0 1 0 1 0 0 1 1 0
 485 35 10 16 1 1 0 1 1 1 1 0 0 0
 486 36 10 18 0 1 1 1 1 0 1 0 0 0
 487 37 10 16 0 1 1 0 0 0 0 0 0 0
 488 38 10 19 1 1 1 1 0 0 0 1 0 0
 489 39 10 17 1 1 0 0 1 0 1 0 0 0
 490 40 10 15 1 0 1 0 1 1 0 1 0 0
 491 41 10 17 1 1 1 0 0 0 0 0 0 0
 492 42 10 16 1 1 0 1 0 0 0 0 0 0
 493 43 10 16 1 1 1 1 0 0 0 0 0 0
 494 44 10 17 1 1 1 1 0 0 1 1 0 0
 495 45 10 17 1 1 0 1 0 0 0 0 0 0
 496 46 10 17 0 1 0 1 1 1 1 0 0 0
 497 47 10 18 1 1 1 1 0 1 1 0 0 0
 498 48 10 17 1 1 1 1 1 1 1 0 0 0
 499 49 10 16 1 1 0 1 1 1 0 0 0 0
 500 50 10 17 1 1 1 0 0 1 1 0 0 0
 501  1 11 18 1 1 1 1 1 1 1 1 0 0
 502  2 11 17 1 1 1 1 0 1 1 0 0 0
 503  3 11 16 1 1 1 0 1 0 1 0 0 1
 504  4 11 16 1 0 1 1 0 0 1 0 0 0
 505  5 11 18 0 0 0 0 0 0 1 0 0 0
 506  6 11 16 1 1 1 1 1 1 1 1 0 0
 507  7 11 16 0 1 1 1 1 0 0 0 0 0
 508  8 11 17 1 1 0 0 0 1 0 0 0 0
 509  9 11 15 1 1 0 0 1 1 0 0 0 0
 510 10 11 15 1 1 1 0 0 0 0 0 1 0
 511 11 11 17 1 1 1 1 0 1 0 0 0 0
 512 12 11 16 0 1 1 1 1 0 1 0 0 1
 513 13 11 16 1 1 1 0 1 0 1 1 1 0
 514 14 11 17 1 1 0 0 1 1 1 1 0 0
 515 15 11 17 0 1 0 1 0 0 0 0 0 0
 516 16 11 16 1 1 1 1 0 1 0 1 0 0
 517 17 11 16 1 1 1 1 0 0 1 0 0 1
 518 18 11 16 1 1 1 0 0 0 1 0 0 0
 519 19 11 17 1 0 0 0 0 0 0 0 0 0
 520 20 11 18 1 1 1 0 0 0 0 0 0 0
 521 21 11 16 1 1 1 1 0 0 0 0 0 0
 522 22 11 16 1 1 0 1 1 0 1 1 0 0
 523 23 11 17 1 1 1 1 1 1 1 1 0 0
 524 24 11 17 0 1 1 0 1 0 0 0 0 0
 525 25 11 16 1 0 1 0 1 0 1 0 1 0
 526 26 11 17 1 0 0 0 0 0 0 0 0 0
 527 27 11 18 1 1 1 1 1 0 0 1 1 0
 528 28 11 17 1 1 1 1 1 1 1 1 0 0
 529 29 11 18 1 1 0 0 0 0 0 0 0 0
 530 30 11 19 1 1 1 1 0 0 0 0 0 0
 531 31 11 16 1 1 1 0 0 0 1 0 0 0
 532 32 11 16 1 1 0 1 1 0 0 1 0 0
 533 33 11 17 1 1 1 1 1 1 1 0 0 0
 534 34 11 16 1 1 1 1 1 0 1 1 0 0
 535 35 11 15 1 1 0 1 1 1 0 1 0 0
 536 36 11 17 1 1 0 0 0 1 1 0 0 0
 537 37 11 17 1 1 1 0 1 0 1 0 0 0
 538 38 11 16 1 1 1 1 0 1 1 1 0 0
 539 39 11 15 1 1 1 1 0 0 1 1 0 1
 540 40 11 17 1 1 1 0 1 1 0 1 0 0
 541 41 11 17 1 1 0 1 1 0 1 0 0 0
 542 42 11 16 1 1 0 1 1 0 0 0 0 0
 543 43 11 18 1 1 1 1 1 1 1 1 1 0
 544 44 11 16 0 0 1 1 1 1 1 0 0 0
 545 45 11 16 1 1 1 0 1 1 0 1 0 0
 546 46 11 16 1 1 0 1 1 1 1 1 0 0
 547 47 11 15 1 0 1 0 0 0 1 0 0 0
 548 48 11 15 1 0 1 0 0 1 1 1 1 0
 549 49 11 18 1 1 0 1 1 0 1 1 0 1
 550 50 11 18 1 1 1 1 0 0 0 0 0 0
 551  1 12 18 1 1 0 1 0 0 1 1 0 0
 552  2 12 17 1 1 1 1 1 1 1 1 0 1
 553  3 12 18 1 1 0 0 1 1 0 1 0 0
 554  4 12 17 1 1 1 0 0 0 1 1 0 1
 555  5 12 17 1 1 1 1 1 1 0 1 0 0
 556  6 12 18 1 1 1 0 1 1 0 1 0 1
 557  7 12 17 1 1 1 1 1 0 0 0 0 1
 558  8 12 16 1 1 1 1 1 0 0 0 0 0
 559  9 12 17 1 1 0 1 0 0 0 0 0 0
 560 10 12 19 1 1 1 1 0 1 1 1 0 0
 561 11 12 16 1 1 1 0 1 1 1 0 1 0
 562 12 12 18 1 1 1 1 1 1 0 0 1 1
 563 13 12 18 1 1 1 1 0 1 0 1 0 0
 564 14 12 17 1 1 1 1 0 1 1 1 0 0
 565 15 12 19 1 1 0 1 1 1 1 1 1 1
 566 16 12 17 1 1 1 0 1 1 1 1 1 0
 567 17 12 20 1 1 1 0 0 0 1 0 0 0
 568 18 12 17 1 1 1 0 1 0 0 0 0 0
 569 19 12 17 0 1 1 1 1 0 0 1 0 0
 570 20 12 16 1 0 1 0 1 1 0 0 0 0
 571 21 12 18 1 1 1 0 0 1 0 0 0 0
 572 22 12 16 1 1 0 1 0 0 0 0 1 0
 573 23 12 18 1 1 0 0 0 0 1 0 0 0
 574 24 12 15 1 0 1 1 0 1 1 1 0 0
 575 25 12 18 1 1 1 1 1 0 1 1 0 1
 576 26 12 18 0 1 1 0 0 0 1 1 1 0
 577 27 12 18 0 1 1 1 0 0 0 0 0 1
 578 28 12 18 1 0 1 1 1 1 1 1 0 1
 579 29 12 19 1 1 1 1 1 1 1 1 0 1
 580 30 12 18 1 0 1 1 1 1 1 0 1 1
 581 31 12 18 1 1 1 1 1 0 0 1 0 1
 582 32 12 16 1 1 1 1 0 1 0 0 0 0
 583 33 12 17 1 1 1 1 1 1 1 0 1 1
 584 34 12 18 1 0 1 0 0 0 0 0 1 0
 585 35 12 18 1 1 1 1 0 1 1 1 0 0
 586 36 12 16 1 0 1 1 1 1 0 1 1 0
 587 37 12 16 0 1 1 0 1 0 1 1 0 1
 588 38 12 17 1 1 1 0 1 0 0 1 1 0
 589 39 12 16 1 0 1 0 1 1 1 1 0 0
 590 40 12 18 1 1 1 1 1 1 1 1 0 1
 591 41 12 17 1 1 1 1 0 0 1 1 1 1
 592 42 12 19 1 1 1 1 1 1 1 1 0 0
 593 43 12 18 1 1 1 1 0 0 1 1 1 1
 594 44 12 18 1 1 1 1 0 0 1 0 0 0
 595 45 12 20 1 1 1 1 1 1 1 1 1 1
 596 46 12 18 1 1 1 1 1 1 1 0 1 0
 597 47 12 16 0 1 1 1 1 1 0 1 0 0
 598 48 12 18 1 1 0 1 1 1 0 1 0 0
 599 49 12 18 1 1 1 1 1 1 1 1 0 0
 600 50 12 18 1 1 0 1 1 1 1 1 1 0
 601  1 13 19 1 1 1 1 1 0 0 1 1 1
 602  2 13 19 1 1 1 1 1 0 1 1 0 1
 603  3 13 19 1 1 1 1 1 0 1 1 0 1
 604  4 13 17 1 1 1 1 1 0 1 1 1 0
 605  5 13 19 1 1 1 1 1 1 0 0 1 1
 606  6 13 18 1 1 1 1 0 0 0 1 1 0
 607  7 13 16 1 1 1 1 0 1 0 0 0 0
 608  8 13 19 1 1 1 1 1 1 0 1 0 0
 609  9 13 19 1 1 1 1 1 1 1 1 1 0
 610 10 13 19 1 1 1 1 1 1 0 1 0 0
 611 11 13 17 1 1 1 1 1 1 1 1 1 0
 612 12 13 17 1 1 1 1 1 1 1 1 1 1
 613 13 13 18 1 1 1 1 1 1 1 1 1 1
 614 14 13 18 1 1 1 1 1 1 1 1 1 1
 615 15 13 19 1 1 1 1 1 1 1 0 1 0
 616 16 13 19 1 1 1 1 1 1 1 1 0 0
 617 17 13 18 1 1 1 1 1 1 1 1 0 1
 618 18 13 18 1 1 0 1 1 1 0 0 0 1
 619 19 13 19 1 0 1 1 1 1 1 0 1 0
 620 20 13 17 0 1 1 0 1 0 1 0 0 0
 621 21 13 16 1 1 1 1 1 0 0 1 1 0
 622 22 13 18 1 1 1 1 1 1 1 1 0 0
 623 23 13 17 1 1 1 0 1 1 0 0 0 1
 624 24 13 17 1 1 1 0 0 0 1 0 1 1
 625 25 13 18 1 1 1 0 1 1 1 1 0 0
 626 26 13 18 1 1 1 0 1 1 0 0 0 0
 627 27 13 16 1 1 1 1 1 1 1 1 0 0
 628 28 13 18 1 1 1 1 1 0 0 0 0 0
 629 29 13 18 1 1 1 1 1 1 1 1 0 0
 630 30 13 17 0 1 1 1 1 0 0 0 0 0
 631 31 13 19 1 1 1 1 1 0 1 0 1 1
 632 32 13 19 1 1 1 1 1 1 0 1 1 0
 633 33 13 17 1 0 1 1 1 1 1 1 1 0
 634 34 13 19 1 1 1 1 1 1 1 1 1 0
 635 35 13 19 1 1 1 0 1 1 1 1 1 0
 636 36 13 18 1 1 1 1 1 1 1 0 0 0
 637 37 13 20 1 1 1 1 1 1 1 1 1 1
 638 38 13 18 1 1 1 1 1 1 1 0 0 0
 639 39 13 17 1 1 1 1 1 1 1 0 0 1
 640 40 13 16 1 1 1 1 0 0 0 0 1 0
 641 41 13 16 1 1 1 0 1 1 1 0 0 1
 642 42 13 16 1 1 0 1 0 1 0 1 1 0
 643 43 13 18 1 1 1 1 0 1 1 0 0 1
 644 44 13 18 1 1 1 0 1 1 1 1 1 1
 645 45 13 17 1 1 1 1 1 0 1 0 0 0
 646 46 13 17 1 1 0 1 0 1 0 0 0 1
 647 47 13 19 1 1 1 1 1 1 1 1 0 0
 648 48 13 19 1 1 1 1 0 1 1 1 1 0
 649 49 13 18 1 1 1 1 1 1 1 1 0 0
 650 50 13 18 1 0 1 0 1 1 1 1 0 0
 651  1 14 16 1 1 1 1 0 0 1 0 1 0
 652  2 14 16 0 1 1 0 0 1 0 0 1 0
 653  3 14 16 0 1 1 1 0 0 0 0 0 0
 654  4 14 16 1 1 0 1 0 1 1 0 0 0
 655  5 14 16 1 0 1 1 1 0 1 0 0 0
 656  6 14 15 1 0 1 1 1 0 0 0 0 1
 657  7 14 15 1 1 1 0 0 0 0 1 0 0
 658  8 14 17 1 1 1 1 0 1 1 0 0 0
 659  9 14 16 1 0 1 0 1 1 0 0 0 0
 660 10 14 16 1 1 0 1 0 0 0 0 0 0
 661 11 14 15 1 1 1 1 0 1 1 1 0 0
 662 12 14 18 0 1 1 0 0 0 0 1 0 0
 663 13 14 16 1 1 1 1 0 1 0 0 1 0
 664 14 14 17 1 1 1 0 1 1 1 0 0 0
 665 15 14 17 0 1 1 0 0 0 0 0 0 0
 666 16 14 15 0 1 0 0 0 1 1 1 0 0
 667 17 14 17 1 1 0 1 1 0 1 0 1 0
 668 18 14 17 1 1 1 1 0 1 0 1 0 0
 669 19 14 17 1 1 1 1 1 0 0 0 0 0
 670 20 14 18 1 1 0 1 1 0 0 1 0 0
 671 21 14 17 1 1 1 1 1 0 0 0 1 0
 672 22 14 18 1 1 1 0 0 0 0 1 1 0
 673 23 14 17 1 1 1 1 0 1 1 0 0 0
 674 24 14 16 1 0 0 1 0 0 0 0 0 0
 675 25 14 16 0 1 1 0 1 0 0 0 0 0
 676 26 14 17 1 0 0 0 1 0 1 0 0 0
 677 27 14 17 1 0 1 1 1 1 0 0 0 0
 678 28 14 18 1 1 1 0 0 0 0 1 0 0
 679 29 14 16 1 1 1 1 0 1 0 0 0 0
 680 30 14 17 1 0 1 1 1 0 0 0 0 0
 681 31 14 16 1 1 1 0 1 0 1 1 0 0
 682 32 14 17 1 0 1 1 0 1 0 0 0 0
 683 33 14 16 1 1 1 0 1 0 0 0 0 0
 684 34 14 17 1 1 1 1 0 1 0 1 0 1
 685 35 14 18 1 1 1 1 1 0 1 0 0 0
 686 36 14 19 1 1 1 0 1 1 1 1 1 0
 687 37 14 17 1 0 1 0 1 1 1 0 0 1
 688 38 14 18 1 1 1 1 0 0 0 0 1 0
 689 39 14 16 1 1 0 1 0 0 1 0 1 0
 690 40 14 16 1 1 1 0 1 0 1 0 0 0
 691 41 14 19 1 1 0 1 1 1 0 0 0 0
 692 42 14 18 1 1 1 0 1 0 0 0 0 0
 693 43 14 17 0 1 0 0 0 0 1 0 0 0
 694 44 14 19 1 1 1 1 1 1 1 0 0 0
 695 45 14 17 1 1 0 1 0 0 0 1 0 0
 696 46 14 17 1 1 0 1 0 0 0 0 0 0
 697 47 14 16 1 1 1 1 1 0 0 0 0 0
 698 48 14 16 1 0 1 1 0 0 0 0 0 0
 699 49 14 15 1 1 1 1 1 0 0 1 0 0
 700 50 14 16 1 1 1 1 1 0 1 0 1 0
 701  1 15 15 0 1 1 1 1 1 1 0 0 0
 702  2 15 14 1 1 1 1 1 0 0 0 0 0
 703  3 15 16 1 1 0 0 1 1 1 0 1 0
 704  4 15 16 1 1 1 1 1 1 0 0 0 0
 705  5 15 17 1 0 1 1 0 1 0 0 0 0
 706  6 15 17 0 0 0 1 0 0 0 0 0 0
 707  7 15 17 1 1 1 1 0 0 0 0 1 1
 708  8 15 15 1 0 1 0 1 0 1 1 0 0
 709  9 15 16 1 1 0 0 1 1 0 0 0 0
 710 10 15 17 1 1 1 0 0 0 0 0 0 0
 711 11 15 15 1 1 1 1 0 1 0 1 0 0
 712 12 15 16 1 0 1 1 0 0 0 0 0 0
 713 13 15 16 1 1 1 0 1 0 1 0 0 1
 714 14 15 16 1 1 1 1 0 0 0 1 0 0
 715 15 15 18 1 1 1 0 0 0 0 0 1 0
 716 16 15 16 0 1 1 0 1 1 0 1 0 0
 717 17 15 18 1 0 1 0 0 0 0 0 0 0
 718 18 15 16 1 1 0 1 1 1 0 0 0 0
 719 19 15 18 1 0 0 0 0 0 0 0 0 0
 720 20 15 17 1 1 1 1 0 0 0 0 0 0
 721 21 15 15 1 1 1 0 0 1 1 0 0 1
 722 22 15 16 1 0 0 1 0 0 0 0 0 0
 723 23 15 16 1 0 1 1 0 1 0 0 0 0
 724 24 15 16 1 1 1 1 0 1 0 0 0 0
 725 25 15 18 1 1 0 1 1 0 0 0 1 0
 726 26 15 17 1 1 0 0 0 0 0 0 0 0
 727 27 15 17 1 0 1 1 0 0 1 1 0 0
 728 28 15 17 1 1 1 1 1 1 1 0 0 0
 729 29 15 18 1 1 1 1 0 0 0 1 0 0
 730 30 15 17 1 1 1 0 0 1 0 0 0 0
 731 31 15 17 0 1 1 1 1 0 0 0 0 0
 732 32 15 17 1 0 0 1 0 0 1 0 0 0
 733 33 15 19 1 0 1 0 0 0 0 0 0 0
 734 34 15 16 1 1 0 1 1 0 1 0 1 0
 735 35 15 15 1 0 1 1 0 0 0 0 0 0
 736 36 15 15 1 1 1 1 1 1 0 1 1 0
 737 37 15 17 1 1 1 0 0 1 0 0 1 1
 738 38 15 16 1 1 0 0 0 0 1 0 0 0
 739 39 15 18 1 1 0 1 0 1 1 0 0 0
 740 40 15 16 0 1 1 1 0 0 1 0 0 1
 741 41 15 18 1 1 1 1 1 1 0 1 1 0
 742 42 15 18 1 1 1 1 0 0 0 0 0 0
 743 43 15 18 1 1 1 1 1 1 1 1 0 0
 744 44 15 16 1 0 1 1 1 0 1 0 1 0
 745 45 15 16 1 1 1 1 0 1 0 0 0 0
 746 46 15 19 0 1 0 0 0 0 0 0 0 0
 747 47 15 18 1 1 0 0 0 0 0 1 0 0
 748 48 15 16 1 1 0 0 1 0 0 0 0 0
 749 49 15 19 1 1 1 1 0 0 1 0 0 0
 750 50 15 16 1 1 0 0 0 0 0 0 0 0
 751  1 16 16 1 1 0 0 0 0 0 0 0 0
 752  2 16 16 1 0 1 0 0 0 1 0 0 0
 753  3 16 16 1 1 1 1 0 1 1 0 0 0
 754  4 16 18 1 1 1 1 0 0 0 0 0 0
 755  5 16 18 1 1 0 1 0 1 0 0 1 0
 756  6 16 17 1 1 0 1 1 1 1 0 0 0
 757  7 16 16 1 1 0 0 1 1 0 0 0 0
 758  8 16 16 1 0 0 0 0 0 0 0 0 0
 759  9 16 17 1 1 1 1 1 0 0 0 1 0
 760 10 16 17 1 1 1 0 1 1 0 1 1 0
 761 11 16 18 1 1 1 0 1 1 1 0 1 1
 762 12 16 16 1 1 1 1 0 0 0 1 0 0
 763 13 16 16 0 1 1 0 0 1 0 0 1 0
 764 14 16 17 1 1 1 1 0 0 1 0 0 0
 765 15 16 16 1 1 1 1 1 1 1 1 0 0
 766 16 16 15 1 1 1 1 0 1 0 0 0 0
 767 17 16 17 1 0 0 0 0 0 1 0 1 0
 768 18 16 18 1 1 1 1 0 1 1 1 0 0
 769 19 16 17 1 1 1 1 1 1 0 0 0 0
 770 20 16 18 1 1 0 1 0 1 0 0 0 0
 771 21 16 18 1 1 1 0 1 1 0 0 0 0
 772 22 16 18 1 1 0 1 1 1 0 0 0 0
 773 23 16 17 1 1 0 1 1 1 1 0 0 0
 774 24 16 16 1 1 1 1 0 1 1 0 0 0
 775 25 16 16 1 0 1 0 1 0 0 0 0 1
 776 26 16 16 1 0 1 0 1 0 0 0 1 0
 777 27 16 17 1 0 1 1 0 0 0 0 0 1
 778 28 16 17 1 1 1 1 0 0 0 0 0 0
 779 29 16 16 1 0 1 0 1 0 0 0 1 1
 780 30 16 17 1 1 1 0 1 1 0 1 0 0
 781 31 16 17 1 1 1 0 0 1 0 0 0 0
 782 32 16 16 0 1 1 1 1 1 0 0 0 0
 783 33 16 18 1 1 1 0 0 0 0 1 0 0
 784 34 16 18 1 1 1 1 1 1 0 1 1 1
 785 35 16 17 1 1 1 1 0 1 1 0 0 0
 786 36 16 15 1 0 0 1 1 0 1 1 0 0
 787 37 16 17 1 1 0 1 0 1 0 1 0 0
 788 38 16 17 1 1 0 1 0 0 1 0 0 0
 789 39 16 17 1 1 1 1 1 0 0 1 0 1
 790 40 16 16 1 1 1 1 0 1 1 1 0 0
 791 41 16 16 1 0 0 0 1 1 1 1 0 0
 792 42 16 18 1 1 0 1 1 0 0 0 0 0
 793 43 16 16 1 1 1 0 1 1 0 1 1 0
 794 44 16 18 1 1 0 0 0 0 0 0 0 0
 795 45 16 18 1 1 1 0 0 1 0 0 0 0
 796 46 16 16 0 1 1 0 0 1 1 1 0 0
 797 47 16 15 1 1 1 1 1 0 0 0 0 1
 798 48 16 16 1 1 1 0 0 0 0 1 0 1
 799 49 16 18 1 1 1 0 0 1 0 0 0 0
 800 50 16 18 1 0 1 0 0 1 0 0 0 0
 801  1 17 16 1 1 1 1 0 0 0 0 0 0
 802  2 17 18 1 1 0 0 1 1 1 1 0 1
 803  3 17 16 1 0 1 0 0 1 1 0 0 0
 804  4 17 17 1 1 1 1 1 1 0 0 1 0
 805  5 17 17 1 1 1 0 1 0 1 0 0 0
 806  6 17 18 1 1 1 0 1 1 1 0 0 0
 807  7 17 17 1 1 0 1 1 1 1 1 0 0
 808  8 17 17 1 1 1 1 1 0 1 1 1 0
 809  9 17 17 1 1 1 1 1 1 1 1 1 1
 810 10 17 18 1 1 1 0 1 1 0 0 0 0
 811 11 17 16 1 0 1 0 0 0 0 0 1 0
 812 12 17 18 1 1 1 1 0 1 1 0 1 0
 813 13 17 17 1 1 1 0 1 0 0 0 0 0
 814 14 17 16 1 1 1 1 0 0 1 1 1 0
 815 15 17 16 1 0 1 1 1 0 0 0 0 0
 816 16 17 18 1 1 1 1 1 1 1 1 0 1
 817 17 17 18 1 1 0 1 1 0 1 0 0 0
 818 18 17 17 1 1 1 1 1 1 1 1 1 0
 819 19 17 19 1 1 1 1 0 1 1 0 0 0
 820 20 17 19 1 1 0 1 1 1 0 1 0 0
 821 21 17 17 1 1 1 1 1 1 1 0 0 1
 822 22 17 16 1 0 1 1 1 0 1 0 1 0
 823 23 17 18 1 1 1 1 1 0 1 1 0 0
 824 24 17 18 1 1 1 1 1 1 0 1 1 0
 825 25 17 17 1 1 1 1 1 1 1 1 0 0
 826 26 17 16 1 0 1 1 0 0 0 0 0 0
 827 27 17 15 1 1 1 1 0 0 1 0 0 0
 828 28 17 16 1 1 1 1 0 1 0 0 1 0
 829 29 17 19 1 1 0 1 1 1 1 1 1 0
 830 30 17 18 1 1 1 1 1 1 0 1 1 1
 831 31 17 17 1 1 1 1 1 1 1 0 0 0
 832 32 17 15 1 1 1 1 1 0 0 0 0 0
 833 33 17 17 1 1 1 0 0 0 0 0 0 0
 834 34 17 18 1 1 1 1 1 0 1 1 0 1
 835 35 17 17 1 1 0 1 1 0 1 0 1 0
 836 36 17 16 1 1 0 1 0 1 1 1 0 0
 837 37 17 16 1 1 1 0 1 0 0 0 0 0
 838 38 17 17 1 1 0 0 0 1 1 0 0 0
 839 39 17 17 1 1 1 1 0 1 0 0 0 0
 840 40 17 19 1 1 1 1 0 0 0 0 0 0
 841 41 17 17 1 1 1 1 1 1 1 1 0 1
 842 42 17 17 1 1 1 1 1 0 0 0 0 0
 843 43 17 16 1 1 0 1 0 1 0 1 1 0
 844 44 17 18 1 1 1 1 1 0 1 1 0 0
 845 45 17 18 1 1 1 0 1 1 1 0 1 0
 846 46 17 19 1 1 1 0 1 1 1 1 0 0
 847 47 17 18 1 1 1 1 1 0 0 1 1 0
 848 48 17 18 1 1 1 1 1 0 1 1 1 0
 849 49 17 18 1 1 0 1 1 0 0 0 0 0
 850 50 17 17 1 1 1 0 0 0 0 0 0 0
 851  1 18 17 1 1 1 0 0 1 0 1 0 0
 852  2 18 17 1 0 1 1 0 0 0 0 0 0
 853  3 18 17 1 1 1 1 1 1 0 0 0 0
 854  4 18 16 0 1 0 0 0 1 0 0 0 0
 855  5 18 18 0 1 0 0 0 0 0 0 0 0
 856  6 18 18 1 1 0 0 0 0 1 0 0 0
 857  7 18 16 1 0 1 1 0 1 0 0 1 0
 858  8 18 18 1 1 1 1 0 0 0 1 0 0
 859  9 18 16 1 1 1 0 0 0 0 0 0 0
 860 10 18 16 0 1 1 1 0 1 1 0 0 0
 861 11 18 17 1 1 1 1 1 0 0 0 0 0
 862 12 18 17 1 0 1 0 0 0 0 0 1 0
 863 13 18 17 1 1 1 0 1 0 0 0 0 1
 864 14 18 18 0 1 1 0 0 1 0 0 0 0
 865 15 18 17 1 0 1 0 1 0 1 0 0 0
 866 16 18 19 0 0 0 0 0 0 0 0 0 0
 867 17 18 16 0 0 1 1 1 0 1 0 1 0
 868 18 18 17 0 1 1 1 0 0 0 0 0 0
 869 19 18 18 1 0 0 0 1 0 1 0 0 0
 870 20 18 19 1 0 0 0 1 0 0 0 0 0
 871 21 18 18 1 1 1 1 1 1 1 0 1 0
 872 22 18 17 1 1 0 1 0 0 0 0 0 0
 873 23 18 19 1 0 1 0 0 0 0 0 0 0
 874 24 18 18 1 1 1 0 1 0 0 0 0 0
 875 25 18 17 1 0 0 0 1 1 0 0 0 0
 876 26 18 19 1 1 0 0 0 0 0 0 0 0
 877 27 18 18 0 0 1 0 0 0 0 0 0 0
 878 28 18 16 1 1 1 1 0 1 1 0 0 0
 879 29 18 16 1 0 1 1 1 0 0 1 0 0
 880 30 18 17 1 1 1 1 0 0 0 0 0 0
 881 31 18 17 0 0 1 0 0 0 0 1 0 0
 882 32 18 18 1 1 0 0 1 0 0 0 0 0
 883 33 18 17 1 1 0 1 0 1 1 0 0 0
 884 34 18 17 1 1 1 0 0 0 0 0 0 0
 885 35 18 16 1 1 1 0 0 0 1 0 0 0
 886 36 18 16 0 1 0 1 1 0 1 1 1 1
 887 37 18 16 1 1 1 1 1 1 1 1 0 0
 888 38 18 17 1 0 1 0 0 0 1 0 1 0
 889 39 18 18 1 0 1 0 1 0 0 1 0 0
 890 40 18 18 1 0 0 1 1 0 0 0 0 0
 891 41 18 17 1 1 1 1 1 0 0 0 0 0
 892 42 18 18 1 1 1 0 0 0 1 0 0 0
 893 43 18 18 1 1 0 0 0 0 0 0 0 0
 894 44 18 16 1 1 0 0 0 0 0 1 0 0
 895 45 18 17 1 1 1 0 0 0 0 0 0 0
 896 46 18 16 1 1 0 0 0 0 0 0 0 0
 897 47 18 17 1 1 1 0 0 0 1 0 0 0
 898 48 18 17 1 0 1 0 1 0 0 0 0 0
 899 49 18 16 1 0 0 0 1 1 0 0 0 0
 900 50 18 16 1 1 1 1 0 0 0 0 0 0
 901  1 19 17 1 1 1 0 0 0 0 1 0 1
 902  2 19 18 1 1 1 1 1 1 0 0 0 0
 903  3 19 17 1 1 1 0 0 0 0 0 0 0
 904  4 19 17 1 1 1 1 0 1 1 0 1 1
 905  5 19 15 1 0 1 1 1 1 1 0 0 0
 906  6 19 15 1 1 1 0 1 1 0 0 0 0
 907  7 19 17 0 1 1 1 1 1 1 1 1 0
 908  8 19 15 1 1 1 1 0 0 0 1 0 0
 909  9 19 17 1 0 1 1 0 0 0 0 0 0
 910 10 19 16 1 1 1 1 0 1 0 0 0 1
 911 11 19 19 1 1 1 1 1 0 0 0 0 1
 912 12 19 16 1 1 1 1 1 1 0 1 1 0
 913 13 19 17 1 1 1 1 0 1 0 0 0 0
 914 14 19 16 1 1 1 1 1 0 1 0 0 0
 915 15 19 17 1 0 1 0 1 0 1 0 0 0
 916 16 19 17 0 1 0 0 0 0 0 1 0 0
 917 17 19 17 1 1 0 1 1 1 0 1 0 0
 918 18 19 18 1 1 1 1 1 0 1 1 0 0
 919 19 19 16 1 1 1 0 0 0 0 1 0 0
 920 20 19 17 1 1 1 1 1 1 0 0 1 0
 921 21 19 17 1 1 1 1 0 1 0 0 0 0
 922 22 19 19 1 1 1 1 1 0 0 1 0 0
 923 23 19 19 1 1 1 1 1 0 1 0 0 0
 924 24 19 19 1 0 1 1 1 1 1 1 1 0
 925 25 19 17 1 1 1 0 1 1 0 0 0 0
 926 26 19 18 1 1 1 1 1 0 1 1 1 0
 927 27 19 18 1 1 1 1 1 1 1 0 0 0
 928 28 19 16 1 1 1 0 1 1 0 0 0 0
 929 29 19 16 1 0 0 1 1 0 1 0 0 0
 930 30 19 18 1 1 1 1 0 1 1 0 1 1
 931 31 19 16 1 1 1 1 0 0 0 0 0 0
 932 32 19 17 1 1 1 0 0 1 1 0 0 0
 933 33 19 19 1 1 1 0 1 0 1 1 0 1
 934 34 19 17 1 1 1 0 1 1 1 1 1 0
 935 35 19 18 0 1 1 1 1 1 1 1 0 1
 936 36 19 18 1 1 1 1 1 1 1 0 1 0
 937 37 19 15 1 1 1 1 1 0 0 0 0 0
 938 38 19 16 0 1 1 1 1 1 0 0 0 0
 939 39 19 17 1 1 1 1 1 1 1 1 0 1
 940 40 19 19 1 1 1 1 1 0 1 0 1 1
 941 41 19 16 1 1 1 1 0 1 0 1 0 1
 942 42 19 19 1 1 1 1 0 1 0 1 0 0
 943 43 19 19 1 0 0 1 1 1 1 0 0 0
 944 44 19 19 1 1 1 0 0 0 0 0 0 0
 945 45 19 16 0 1 0 0 0 0 1 1 0 0
 946 46 19 16 1 1 0 1 1 0 1 0 0 0
 947 47 19 16 1 1 1 1 0 1 0 0 0 0
 948 48 19 17 1 1 1 1 1 0 1 0 1 0
 949 49 19 19 1 1 1 0 1 0 1 0 1 1
 950 50 19 17 1 1 1 1 1 0 0 1 0 0
 951  1 20 17 1 1 1 0 0 1 0 1 0 0
 952  2 20 16 1 1 1 1 0 0 1 1 0 0
 953  3 20 16 1 1 1 1 1 0 0 0 0 0
 954  4 20 17 1 1 1 0 0 0 0 0 1 0
 955  5 20 17 1 0 1 0 1 0 1 0 0 0
 956  6 20 16 1 1 1 0 1 0 1 1 1 0
 957  7 20 18 1 0 1 0 1 1 0 0 0 0
 958  8 20 17 1 1 1 0 1 1 0 1 1 0
 959  9 20 15 1 0 1 0 1 0 1 0 0 0
 960 10 20 17 1 1 0 1 0 1 0 0 0 0
 961 11 20 17 1 1 1 1 1 1 0 0 0 0
 962 12 20 16 1 1 1 0 0 1 0 1 0 1
 963 13 20 18 1 1 1 1 1 0 1 1 0 1
 964 14 20 19 0 1 0 0 0 0 0 1 0 0
