"ID"	"Gender"	"Language"	"Item"	"Problem"	"Y"	"RT"	"Ysub"	"RTsub"	"Ytot"	"RTtot"
429	"Male"	"NL"	4	"1"	0	83	4	12	17	593
429	"Male"	"NL"	5	"2"	1	56	3	0	17	593
429	"Male"	"NL"	6	"2"	1	29	1	0	17	593
429	"Male"	"NL"	7	"2"	1	23	NA	NA	NA	NA
429	"Male"	"NL"	8	"2"	1	41	NA	NA	NA	NA
429	"Male"	"NL"	9	"3"	1	49	NA	NA	NA	NA
429	"Male"	"NL"	10	"3"	1	69	NA	NA	NA	NA
429	"Male"	"NL"	11	"3"	0	38	NA	NA	NA	NA
429	"Male"	"NL"	12	"3"	1	13	NA	NA	NA	NA
429	"Male"	"NL"	13	"4"	1	0	NA	NA	NA	NA
429	"Male"	"NL"	14	"4"	1	0	NA	NA	NA	NA
429	"Male"	"NL"	15	"4"	1	12	NA	NA	NA	NA
429	"Male"	"NL"	16	"4"	1	0	NA	NA	NA	NA
429	"Male"	"NL"	17	"5"	1	0	NA	NA	NA	NA
429	"Male"	"NL"	18	"5"	1	0	NA	NA	NA	NA
429	"Male"	"NL"	19	"5"	0	0	NA	NA	NA	NA
429	"Male"	"NL"	20	"5"	1	0	NA	NA	NA	NA
429	"Male"	"NL"	21	"6"	1	0	NA	NA	NA	NA
430	"Male"	"NL"	1	"1"	0	94	0	293	8	788
430	"Male"	"NL"	2	"1"	0	105	3	301	8	788
430	"Male"	"NL"	3	"1"	0	39	2	194	8	788
430	"Male"	"NL"	4	"1"	0	55	2	0	8	788
430	"Male"	"NL"	5	"2"	0	107	1	0	8	788
430	"Male"	"NL"	6	"2"	1	70	0	0	8	788
430	"Male"	"NL"	7	"2"	1	74	NA	NA	NA	NA
430	"Male"	"NL"	8	"2"	1	50	NA	NA	NA	NA
430	"Male"	"NL"	9	"3"	0	75	NA	NA	NA	NA
430	"Male"	"NL"	10	"3"	1	50	NA	NA	NA	NA
430	"Male"	"NL"	11	"3"	0	31	NA	NA	NA	NA
430	"Male"	"NL"	12	"3"	1	38	NA	NA	NA	NA
430	"Male"	"NL"	13	"4"	0	0	NA	NA	NA	NA
430	"Male"	"NL"	14	"4"	1	0	NA	NA	NA	NA
430	"Male"	"NL"	15	"4"	1	0	NA	NA	NA	NA
430	"Male"	"NL"	16	"4"	0	0	NA	NA	NA	NA
430	"Male"	"NL"	17	"5"	0	0	NA	NA	NA	NA
430	"Male"	"NL"	18	"5"	0	0	NA	NA	NA	NA
430	"Male"	"NL"	19	"5"	0	0	NA	NA	NA	NA
430	"Male"	"NL"	20	"5"	1	0	NA	NA	NA	NA
430	"Male"	"NL"	21	"6"	0	0	NA	NA	NA	NA
431	"Male"	"NL"	1	"1"	0	94	0	487	8	1112
431	"Male"	"NL"	2	"1"	0	109	1	206	8	1112
431	"Male"	"NL"	3	"1"	0	166	1	419	8	1112
431	"Male"	"NL"	4	"1"	0	118	3	0	8	1112
431	"Male"	"NL"	5	"2"	0	53	3	0	8	1112
431	"Male"	"NL"	6	"2"	0	51	0	0	8	1112
431	"Male"	"NL"	7	"2"	1	29	NA	NA	NA	NA
431	"Male"	"NL"	8	"2"	0	73	NA	NA	NA	NA
431	"Male"	"NL"	9	"3"	0	132	NA	NA	NA	NA
431	"Male"	"NL"	10	"3"	0	148	NA	NA	NA	NA
431	"Male"	"NL"	11	"3"	0	106	NA	NA	NA	NA
431	"Male"	"NL"	12	"3"	1	33	NA	NA	NA	NA
431	"Male"	"NL"	13	"4"	0	0	NA	NA	NA	NA
431	"Male"	"NL"	14	"4"	1	0	NA	NA	NA	NA
431	"Male"	"NL"	15	"4"	1	0	NA	NA	NA	NA
431	"Male"	"NL"	16	"4"	1	0	NA	NA	NA	NA
431	"Male"	"NL"	17	"5"	1	0	NA	NA	NA	NA
431	"Male"	"NL"	18	"5"	0	0	NA	NA	NA	NA
431	"Male"	"NL"	19	"5"	1	0	NA	NA	NA	NA
431	"Male"	"NL"	20	"5"	1	0	NA	NA	NA	NA
431	"Male"	"NL"	21	"6"	0	0	NA	NA	NA	NA
432	"Male"	"FR"	1	"1"	0	81	1	285	7	562
432	"Male"	"FR"	2	"1"	0	126	1	180	7	562
432	"Male"	"FR"	3	"1"	1	25	2	97	7	562
432	"Male"	"FR"	4	"1"	0	53	2	0	7	562
432	"Male"	"FR"	5	"2"	0	70	1	0	7	562
432	"Male"	"FR"	6	"2"	0	43	0	0	7	562
432	"Male"	"FR"	7	"2"	1	37	NA	NA	NA	NA
432	"Male"	"FR"	8	"2"	0	30	NA	NA	NA	NA
432	"Male"	"FR"	9	"3"	0	34	NA	NA	NA	NA
432	"Male"	"FR"	10	"3"	1	45	NA	NA	NA	NA
432	"Male"	"FR"	11	"3"	0	8	NA	NA	NA	NA
432	"Male"	"FR"	12	"3"	1	10	NA	NA	NA	NA
432	"Male"	"FR"	13	"4"	0	0	NA	NA	NA	NA
432	"Male"	"FR"	14	"4"	1	0	NA	NA	NA	NA
432	"Male"	"FR"	15	"4"	0	0	NA	NA	NA	NA
432	"Male"	"FR"	16	"4"	1	0	NA	NA	NA	NA
432	"Male"	"FR"	17	"5"	0	0	NA	NA	NA	NA
432	"Male"	"FR"	18	"5"	0	0	NA	NA	NA	NA
432	"Male"	"FR"	19	"5"	0	0	NA	NA	NA	NA
432	"Male"	"FR"	20	"5"	1	0	NA	NA	NA	NA
432	"Male"	"FR"	21	"6"	0	0	NA	NA	NA	NA
433	"Female"	"NL"	1	"1"	1	93	3	197	18	749
433	"Female"	"NL"	2	"1"	1	47	3	144	18	749
433	"Female"	"NL"	3	"1"	1	39	4	104	18	749
433	"Female"	"NL"	4	"1"	0	18	4	178	18	749
433	"Female"	"NL"	5	"2"	1	64	3	126	18	749
433	"Female"	"NL"	6	"2"	1	38	1	0	18	749
433	"Female"	"NL"	7	"2"	1	22	NA	NA	NA	NA
433	"Female"	"NL"	8	"2"	0	20	NA	NA	NA	NA
433	"Female"	"NL"	9	"3"	1	32	NA	NA	NA	NA
433	"Female"	"NL"	10	"3"	1	20	NA	NA	NA	NA
433	"Female"	"NL"	11	"3"	1	20	NA	NA	NA	NA
433	"Female"	"NL"	12	"3"	1	32	NA	NA	NA	NA
433	"Female"	"NL"	13	"4"	1	60	NA	NA	NA	NA
433	"Female"	"NL"	14	"4"	1	31	NA	NA	NA	NA
433	"Female"	"NL"	15	"4"	1	36	NA	NA	NA	NA
433	"Female"	"NL"	16	"4"	1	51	NA	NA	NA	NA
433	"Female"	"NL"	17	"5"	1	44	NA	NA	NA	NA
433	"Female"	"NL"	18	"5"	1	42	NA	NA	NA	NA
433	"Female"	"NL"	19	"5"	0	40	NA	NA	NA	NA
433	"Female"	"NL"	20	"5"	1	0	NA	NA	NA	NA
433	"Female"	"NL"	21	"6"	1	0	NA	NA	NA	NA
434	"Male"	"NL"	1	"1"	0	119	0	249	4	631
434	"Male"	"NL"	2	"1"	0	54	1	205	4	631
434	"Male"	"NL"	3	"1"	0	33	1	74	4	631
434	"Male"	"NL"	4	"1"	0	43	0	103	4	631
434	"Male"	"NL"	5	"2"	0	78	1	0	4	631
434	"Male"	"NL"	6	"2"	0	50	1	0	4	631
434	"Male"	"NL"	7	"2"	1	30	NA	NA	NA	NA
434	"Male"	"NL"	8	"2"	0	47	NA	NA	NA	NA
434	"Male"	"NL"	9	"3"	0	46	NA	NA	NA	NA
434	"Male"	"NL"	10	"3"	1	9	NA	NA	NA	NA
434	"Male"	"NL"	11	"3"	0	5	NA	NA	NA	NA
434	"Male"	"NL"	12	"3"	0	14	NA	NA	NA	NA
434	"Male"	"NL"	13	"4"	0	5	NA	NA	NA	NA
434	"Male"	"NL"	14	"4"	0	53	NA	NA	NA	NA
434	"Male"	"NL"	15	"4"	0	45	NA	NA	NA	NA
434	"Male"	"NL"	16	"4"	0	0	NA	NA	NA	NA
434	"Male"	"NL"	17	"5"	1	0	NA	NA	NA	NA
434	"Male"	"NL"	18	"5"	0	0	NA	NA	NA	NA
434	"Male"	"NL"	19	"5"	0	0	NA	NA	NA	NA
434	"Male"	"NL"	20	"5"	0	0	NA	NA	NA	NA
434	"Male"	"NL"	21	"6"	1	0	NA	NA	NA	NA
435	"Unknown"	"NL"	1	"1"	0	83	3	184	14	596
435	"Unknown"	"NL"	2	"1"	1	19	4	273	14	596
435	"Unknown"	"NL"	3	"1"	1	56	3	139	14	596
435	"Unknown"	"NL"	4	"1"	1	26	3	0	14	596
435	"Unknown"	"NL"	5	"2"	1	113	1	0	14	596
435	"Unknown"	"NL"	6	"2"	1	54	0	0	14	596
435	"Unknown"	"NL"	7	"2"	1	56	NA	NA	NA	NA
435	"Unknown"	"NL"	8	"2"	1	50	NA	NA	NA	NA
435	"Unknown"	"NL"	9	"3"	1	15	NA	NA	NA	NA
435	"Unknown"	"NL"	10	"3"	1	53	NA	NA	NA	NA
435	"Unknown"	"NL"	11	"3"	0	35	NA	NA	NA	NA
435	"Unknown"	"NL"	12	"3"	1	36	NA	NA	NA	NA
435	"Unknown"	"NL"	13	"4"	0	0	NA	NA	NA	NA
435	"Unknown"	"NL"	14	"4"	1	0	NA	NA	NA	NA
435	"Unknown"	"NL"	15	"4"	1	0	NA	NA	NA	NA
435	"Unknown"	"NL"	16	"4"	1	0	NA	NA	NA	NA
435	"Unknown"	"NL"	17	"5"	1	0	NA	NA	NA	NA
435	"Unknown"	"NL"	18	"5"	0	0	NA	NA	NA	NA
435	"Unknown"	"NL"	19	"5"	0	0	NA	NA	NA	NA
435	"Unknown"	"NL"	20	"5"	0	0	NA	NA	NA	NA
435	"Unknown"	"NL"	21	"6"	0	0	NA	NA	NA	NA
436	"Female"	"FR"	1	"1"	0	95	0	192	3	622
436	"Female"	"FR"	2	"1"	0	45	1	272	3	622
436	"Female"	"FR"	3	"1"	0	26	0	97	3	622
436	"Female"	"FR"	4	"1"	0	26	0	61	3	622
436	"Female"	"FR"	5	"2"	0	67	1	0	3	622
436	"Female"	"FR"	6	"2"	0	86	1	0	3	622
436	"Female"	"FR"	7	"2"	1	67	NA	NA	NA	NA
436	"Female"	"FR"	8	"2"	0	52	NA	NA	NA	NA
436	"Female"	"FR"	9	"3"	0	24	NA	NA	NA	NA
436	"Female"	"FR"	10	"3"	0	35	NA	NA	NA	NA
436	"Female"	"FR"	11	"3"	0	23	NA	NA	NA	NA
436	"Female"	"FR"	12	"3"	0	15	NA	NA	NA	NA
436	"Female"	"FR"	13	"4"	0	0	NA	NA	NA	NA
436	"Female"	"FR"	14	"4"	0	24	NA	NA	NA	NA
436	"Female"	"FR"	15	"4"	0	37	NA	NA	NA	NA
436	"Female"	"FR"	16	"4"	0	0	NA	NA	NA	NA
436	"Female"	"FR"	17	"5"	0	0	NA	NA	NA	NA
436	"Female"	"FR"	18	"5"	0	0	NA	NA	NA	NA
436	"Female"	"FR"	19	"5"	0	0	NA	NA	NA	NA
436	"Female"	"FR"	20	"5"	1	0	NA	NA	NA	NA
436	"Female"	"FR"	21	"6"	1	0	NA	NA	NA	NA
437	"Male"	"FR"	1	"1"	0	36	1	99	14	579
437	"Male"	"FR"	2	"1"	1	22	4	86	14	579
437	"Male"	"FR"	3	"1"	0	15	3	77	14	579
437	"Male"	"FR"	4	"1"	0	26	3	170	14	579
437	"Male"	"FR"	5	"2"	1	26	3	147	14	579
437	"Male"	"FR"	6	"2"	1	11	0	0	14	579
437	"Male"	"FR"	7	"2"	1	21	NA	NA	NA	NA
437	"Male"	"FR"	8	"2"	1	28	NA	NA	NA	NA
437	"Male"	"FR"	9	"3"	1	31	NA	NA	NA	NA
437	"Male"	"FR"	10	"3"	1	19	NA	NA	NA	NA
437	"Male"	"FR"	11	"3"	0	17	NA	NA	NA	NA
437	"Male"	"FR"	12	"3"	1	10	NA	NA	NA	NA
437	"Male"	"FR"	13	"4"	1	64	NA	NA	NA	NA
437	"Male"	"FR"	14	"4"	1	66	NA	NA	NA	NA
437	"Male"	"FR"	15	"4"	0	32	NA	NA	NA	NA
437	"Male"	"FR"	16	"4"	1	8	NA	NA	NA	NA
437	"Male"	"FR"	17	"5"	1	90	NA	NA	NA	NA
437	"Male"	"FR"	18	"5"	1	13	NA	NA	NA	NA
437	"Male"	"FR"	19	"5"	0	10	NA	NA	NA	NA
437	"Male"	"FR"	20	"5"	1	34	NA	NA	NA	NA
437	"Male"	"FR"	21	"6"	0	0	NA	NA	NA	NA
438	"Male"	"FR"	1	"1"	0	113	0	147	6	455
438	"Male"	"FR"	2	"1"	0	14	2	148	6	455
438	"Male"	"FR"	3	"1"	0	14	2	124	6	455
438	"Male"	"FR"	4	"1"	0	6	1	36	6	455
438	"Male"	"FR"	5	"2"	0	65	1	0	6	455
438	"Male"	"FR"	6	"2"	0	15	0	0	6	455
438	"Male"	"FR"	7	"2"	1	20	NA	NA	NA	NA
438	"Male"	"FR"	8	"2"	1	48	NA	NA	NA	NA
438	"Male"	"FR"	9	"3"	0	29	NA	NA	NA	NA
438	"Male"	"FR"	10	"3"	1	43	NA	NA	NA	NA
438	"Male"	"FR"	11	"3"	0	45	NA	NA	NA	NA
438	"Male"	"FR"	12	"3"	1	7	NA	NA	NA	NA
438	"Male"	"FR"	13	"4"	0	8	NA	NA	NA	NA
438	"Male"	"FR"	14	"4"	1	11	NA	NA	NA	NA
438	"Male"	"FR"	15	"4"	0	17	NA	NA	NA	NA
438	"Male"	"FR"	16	"4"	0	0	NA	NA	NA	NA
438	"Male"	"FR"	17	"5"	0	0	NA	NA	NA	NA
438	"Male"	"FR"	18	"5"	0	0	NA	NA	NA	NA
438	"Male"	"FR"	19	"5"	0	0	NA	NA	NA	NA
438	"Male"	"FR"	20	"5"	1	0	NA	NA	NA	NA
438	"Male"	"FR"	21	"6"	0	0	NA	NA	NA	NA
439	"Male"	"FR"	1	"1"	0	58	1	284	12	750
439	"Male"	"FR"	2	"1"	1	110	4	292	12	750
439	"Male"	"FR"	3	"1"	0	23	2	174	12	750
439	"Male"	"FR"	4	"1"	0	93	2	0	12	750
439	"Male"	"FR"	5	"2"	1	119	2	0	12	750
439	"Male"	"FR"	6	"2"	1	55	1	0	12	750
439	"Male"	"FR"	7	"2"	1	33	NA	NA	NA	NA
439	"Male"	"FR"	8	"2"	1	85	NA	NA	NA	NA
439	"Male"	"FR"	9	"3"	0	78	NA	NA	NA	NA
439	"Male"	"FR"	10	"3"	1	35	NA	NA	NA	NA
439	"Male"	"FR"	11	"3"	0	42	NA	NA	NA	NA
439	"Male"	"FR"	12	"3"	1	19	NA	NA	NA	NA
439	"Male"	"FR"	13	"4"	0	0	NA	NA	NA	NA
439	"Male"	"FR"	14	"4"	1	0	NA	NA	NA	NA
439	"Male"	"FR"	15	"4"	1	0	NA	NA	NA	NA
439	"Male"	"FR"	16	"4"	0	0	NA	NA	NA	NA
439	"Male"	"FR"	17	"5"	1	0	NA	NA	NA	NA
439	"Male"	"FR"	18	"5"	0	0	NA	NA	NA	NA
439	"Male"	"FR"	19	"5"	0	0	NA	NA	NA	NA
439	"Male"	"FR"	20	"5"	1	0	NA	NA	NA	NA
439	"Male"	"FR"	21	"6"	1	0	NA	NA	NA	NA
440	"Male"	"FR"	1	"1"	1	88	2	211	17	619
440	"Male"	"FR"	2	"1"	1	55	3	182	17	619
440	"Male"	"FR"	3	"1"	0	21	4	226	17	619
440	"Male"	"FR"	4	"1"	0	47	4	0	17	619
440	"Male"	"FR"	5	"2"	1	68	4	0	17	619
440	"Male"	"FR"	6	"2"	1	30	0	0	17	619
440	"Male"	"FR"	7	"2"	1	50	NA	NA	NA	NA
440	"Male"	"FR"	8	"2"	0	34	NA	NA	NA	NA
440	"Male"	"FR"	9	"3"	1	48	NA	NA	NA	NA
440	"Male"	"FR"	10	"3"	1	110	NA	NA	NA	NA
440	"Male"	"FR"	11	"3"	1	37	NA	NA	NA	NA
440	"Male"	"FR"	12	"3"	1	31	NA	NA	NA	NA
440	"Male"	"FR"	13	"4"	1	0	NA	NA	NA	NA
440	"Male"	"FR"	14	"4"	1	0	NA	NA	NA	NA
440	"Male"	"FR"	15	"4"	1	0	NA	NA	NA	NA
440	"Male"	"FR"	16	"4"	1	0	NA	NA	NA	NA
440	"Male"	"FR"	17	"5"	1	0	NA	NA	NA	NA
440	"Male"	"FR"	18	"5"	1	0	NA	NA	NA	NA
440	"Male"	"FR"	19	"5"	1	0	NA	NA	NA	NA
440	"Male"	"FR"	20	"5"	1	0	NA	NA	NA	NA
440	"Male"	"FR"	21	"6"	0	0	NA	NA	NA	NA
441	"Male"	"FR"	1	"1"	0	60	0	147	12	704
441	"Male"	"FR"	2	"1"	0	37	4	136	12	704
441	"Male"	"FR"	3	"1"	0	16	2	85	12	704
441	"Male"	"FR"	4	"1"	0	34	3	152	12	704
441	"Male"	"FR"	5	"2"	1	81	3	184	12	704
441	"Male"	"FR"	6	"2"	1	18	0	0	12	704
441	"Male"	"FR"	7	"2"	1	26	NA	NA	NA	NA
441	"Male"	"FR"	8	"2"	1	11	NA	NA	NA	NA
441	"Male"	"FR"	9	"3"	0	63	NA	NA	NA	NA
441	"Male"	"FR"	10	"3"	1	11	NA	NA	NA	NA
441	"Male"	"FR"	11	"3"	0	4	NA	NA	NA	NA
441	"Male"	"FR"	12	"3"	1	7	NA	NA	NA	NA
441	"Male"	"FR"	13	"4"	0	66	NA	NA	NA	NA
441	"Male"	"FR"	14	"4"	1	41	NA	NA	NA	NA
441	"Male"	"FR"	15	"4"	1	32	NA	NA	NA	NA
441	"Male"	"FR"	16	"4"	1	13	NA	NA	NA	NA
441	"Male"	"FR"	17	"5"	1	133	NA	NA	NA	NA
441	"Male"	"FR"	18	"5"	1	23	NA	NA	NA	NA
441	"Male"	"FR"	19	"5"	0	16	NA	NA	NA	NA
441	"Male"	"FR"	20	"5"	1	12	NA	NA	NA	NA
441	"Male"	"FR"	21	"6"	0	0	NA	NA	NA	NA
442	"Male"	"FR"	1	"1"	0	56	0	142	10	677
442	"Male"	"FR"	2	"1"	0	25	2	126	10	677
442	"Male"	"FR"	3	"1"	0	20	3	116	10	677
442	"Male"	"FR"	4	"1"	0	41	2	190	10	677
442	"Male"	"FR"	5	"2"	0	42	3	103	10	677
442	"Male"	"FR"	6	"2"	0	24	0	0	10	677
442	"Male"	"FR"	7	"2"	1	25	NA	NA	NA	NA
442	"Male"	"FR"	8	"2"	1	35	NA	NA	NA	NA
442	"Male"	"FR"	9	"3"	1	36	NA	NA	NA	NA
442	"Male"	"FR"	10	"3"	1	25	NA	NA	NA	NA
442	"Male"	"FR"	11	"3"	0	17	NA	NA	NA	NA
442	"Male"	"FR"	12	"3"	1	38	NA	NA	NA	NA
442	"Male"	"FR"	13	"4"	0	99	NA	NA	NA	NA
442	"Male"	"FR"	14	"4"	1	41	NA	NA	NA	NA
442	"Male"	"FR"	15	"4"	0	19	NA	NA	NA	NA
442	"Male"	"FR"	16	"4"	1	31	NA	NA	NA	NA
442	"Male"	"FR"	17	"5"	1	18	NA	NA	NA	NA
442	"Male"	"FR"	18	"5"	0	31	NA	NA	NA	NA
442	"Male"	"FR"	19	"5"	1	54	NA	NA	NA	NA
442	"Male"	"FR"	20	"5"	1	0	NA	NA	NA	NA
442	"Male"	"FR"	21	"6"	0	0	NA	NA	NA	NA
443	"Female"	"NL"	1	"1"	0	62	1	92	6	532
443	"Female"	"NL"	2	"1"	1	10	2	105	6	532
443	"Female"	"NL"	3	"1"	0	13	0	55	6	532
443	"Female"	"NL"	4	"1"	0	7	0	160	6	532
443	"Female"	"NL"	5	"2"	0	62	2	88	6	532
443	"Female"	"NL"	6	"2"	0	18	1	32	6	532
443	"Female"	"NL"	7	"2"	1	12	NA	NA	NA	NA
443	"Female"	"NL"	8	"2"	1	13	NA	NA	NA	NA
443	"Female"	"NL"	9	"3"	0	36	NA	NA	NA	NA
443	"Female"	"NL"	10	"3"	0	7	NA	NA	NA	NA
443	"Female"	"NL"	11	"3"	0	5	NA	NA	NA	NA
443	"Female"	"NL"	12	"3"	0	7	NA	NA	NA	NA
443	"Female"	"NL"	13	"4"	0	89	NA	NA	NA	NA
443	"Female"	"NL"	14	"4"	0	43	NA	NA	NA	NA
443	"Female"	"NL"	15	"4"	0	12	NA	NA	NA	NA
443	"Female"	"NL"	16	"4"	0	16	NA	NA	NA	NA
443	"Female"	"NL"	17	"5"	1	51	NA	NA	NA	NA
443	"Female"	"NL"	18	"5"	0	15	NA	NA	NA	NA
443	"Female"	"NL"	19	"5"	0	15	NA	NA	NA	NA
443	"Female"	"NL"	20	"5"	1	7	NA	NA	NA	NA
443	"Female"	"NL"	21	"6"	1	32	NA	NA	NA	NA
444	"Male"	"FR"	1	"1"	0	76	1	156	8	584
444	"Male"	"FR"	2	"1"	1	26	2	154	8	584
444	"Male"	"FR"	3	"1"	0	19	2	80	8	584
444	"Male"	"FR"	4	"1"	0	35	1	130	8	584
444	"Male"	"FR"	5	"2"	0	76	2	64	8	584
444	"Male"	"FR"	6	"2"	1	21	0	0	8	584
444	"Male"	"FR"	7	"2"	1	13	NA	NA	NA	NA
444	"Male"	"FR"	8	"2"	0	44	NA	NA	NA	NA
444	"Male"	"FR"	9	"3"	1	33	NA	NA	NA	NA
444	"Male"	"FR"	10	"3"	1	20	NA	NA	NA	NA
444	"Male"	"FR"	11	"3"	0	13	NA	NA	NA	NA
444	"Male"	"FR"	12	"3"	0	14	NA	NA	NA	NA
444	"Male"	"FR"	13	"4"	1	63	NA	NA	NA	NA
444	"Male"	"FR"	14	"4"	0	35	NA	NA	NA	NA
444	"Male"	"FR"	15	"4"	0	15	NA	NA	NA	NA
444	"Male"	"FR"	16	"4"	0	17	NA	NA	NA	NA
444	"Male"	"FR"	17	"5"	1	0	NA	NA	NA	NA
444	"Male"	"FR"	18	"5"	0	32	NA	NA	NA	NA
444	"Male"	"FR"	19	"5"	0	32	NA	NA	NA	NA
444	"Male"	"FR"	20	"5"	1	0	NA	NA	NA	NA
444	"Male"	"FR"	21	"6"	0	0	NA	NA	NA	NA
445	"Male"	"NL"	1	"1"	0	125	2	236	16	720
445	"Male"	"NL"	2	"1"	1	43	4	143	16	720
445	"Male"	"NL"	3	"1"	1	24	3	110	16	720
445	"Male"	"NL"	4	"1"	0	44	4	231	16	720
445	"Male"	"NL"	5	"2"	1	50	2	0	16	720
445	"Male"	"NL"	6	"2"	1	30	1	0	16	720
445	"Male"	"NL"	7	"2"	1	32	NA	NA	NA	NA
445	"Male"	"NL"	8	"2"	1	31	NA	NA	NA	NA
445	"Male"	"NL"	9	"3"	1	27	NA	NA	NA	NA
445	"Male"	"NL"	10	"3"	1	37	NA	NA	NA	NA
445	"Male"	"NL"	11	"3"	0	27	NA	NA	NA	NA
445	"Male"	"NL"	12	"3"	1	19	NA	NA	NA	NA
445	"Male"	"NL"	13	"4"	1	125	NA	NA	NA	NA
445	"Male"	"NL"	14	"4"	1	84	NA	NA	NA	NA
445	"Male"	"NL"	15	"4"	1	22	NA	NA	NA	NA
445	"Male"	"NL"	16	"4"	1	0	NA	NA	NA	NA
445	"Male"	"NL"	17	"5"	1	0	NA	NA	NA	NA
445	"Male"	"NL"	18	"5"	1	0	NA	NA	NA	NA
445	"Male"	"NL"	19	"5"	0	0	NA	NA	NA	NA
445	"Male"	"NL"	20	"5"	0	0	NA	NA	NA	NA
445	"Male"	"NL"	21	"6"	1	0	NA	NA	NA	NA
446	"Female"	"NL"	1	"1"	0	49	0	240	9	578
446	"Female"	"NL"	2	"1"	0	32	2	138	9	578
446	"Female"	"NL"	3	"1"	0	28	2	200	9	578
446	"Female"	"NL"	4	"1"	0	131	2	0	9	578
446	"Female"	"NL"	5	"2"	0	30	2	0	9	578
446	"Female"	"NL"	6	"2"	1	38	1	0	9	578
446	"Female"	"NL"	7	"2"	1	35	NA	NA	NA	NA
446	"Female"	"NL"	8	"2"	0	35	NA	NA	NA	NA
446	"Female"	"NL"	9	"3"	0	27	NA	NA	NA	NA
446	"Female"	"NL"	10	"3"	1	49	NA	NA	NA	NA
446	"Female"	"NL"	11	"3"	0	18	NA	NA	NA	NA
446	"Female"	"NL"	12	"3"	1	106	NA	NA	NA	NA
446	"Female"	"NL"	13	"4"	0	0	NA	NA	NA	NA
446	"Female"	"NL"	14	"4"	1	0	NA	NA	NA	NA
446	"Female"	"NL"	15	"4"	1	0	NA	NA	NA	NA
446	"Female"	"NL"	16	"4"	0	0	NA	NA	NA	NA
446	"Female"	"NL"	17	"5"	1	0	NA	NA	NA	NA
446	"Female"	"NL"	18	"5"	1	0	NA	NA	NA	NA
446	"Female"	"NL"	19	"5"	0	0	NA	NA	NA	NA
446	"Female"	"NL"	20	"5"	0	0	NA	NA	NA	NA
446	"Female"	"NL"	21	"6"	1	0	NA	NA	NA	NA
447	"Male"	"FR"	1	"1"	0	110	2	221	13	501
447	"Male"	"FR"	2	"1"	1	53	4	151	13	501
447	"Male"	"FR"	3	"1"	1	36	2	80	13	501
447	"Male"	"FR"	4	"1"	0	22	2	49	13	501
447	"Male"	"FR"	5	"2"	1	102	3	0	13	501
447	"Male"	"FR"	6	"2"	1	13	0	0	13	501
447	"Male"	"FR"	7	"2"	1	18	NA	NA	NA	NA
447	"Male"	"FR"	8	"2"	1	18	NA	NA	NA	NA
447	"Male"	"FR"	9	"3"	0	51	NA	NA	NA	NA
447	"Male"	"FR"	10	"3"	1	15	NA	NA	NA	NA
447	"Male"	"FR"	11	"3"	0	6	NA	NA	NA	NA
447	"Male"	"FR"	12	"3"	1	8	NA	NA	NA	NA
447	"Male"	"FR"	13	"4"	0	0	NA	NA	NA	NA
447	"Male"	"FR"	14	"4"	0	23	NA	NA	NA	NA
447	"Male"	"FR"	15	"4"	1	26	NA	NA	NA	NA
447	"Male"	"FR"	16	"4"	1	0	NA	NA	NA	NA
447	"Male"	"FR"	17	"5"	1	0	NA	NA	NA	NA
447	"Male"	"FR"	18	"5"	1	0	NA	NA	NA	NA
447	"Male"	"FR"	19	"5"	0	0	NA	NA	NA	NA
447	"Male"	"FR"	20	"5"	1	0	NA	NA	NA	NA
447	"Male"	"FR"	21	"6"	0	0	NA	NA	NA	NA
448	"Male"	"NL"	1	"1"	0	87	1	240	11	578
448	"Male"	"NL"	2	"1"	1	104	4	119	11	578
448	"Male"	"NL"	3	"1"	0	33	1	93	11	578
448	"Male"	"NL"	4	"1"	0	16	3	126	11	578
448	"Male"	"NL"	5	"2"	1	81	2	0	11	578
448	"Male"	"NL"	6	"2"	1	9	0	0	11	578
448	"Male"	"NL"	7	"2"	1	12	NA	NA	NA	NA
448	"Male"	"NL"	8	"2"	1	17	NA	NA	NA	NA
448	"Male"	"NL"	9	"3"	0	60	NA	NA	NA	NA
448	"Male"	"NL"	10	"3"	0	12	NA	NA	NA	NA
448	"Male"	"NL"	11	"3"	0	11	NA	NA	NA	NA
448	"Male"	"NL"	12	"3"	1	10	NA	NA	NA	NA
448	"Male"	"NL"	13	"4"	0	0	NA	NA	NA	NA
448	"Male"	"NL"	14	"4"	1	107	NA	NA	NA	NA
448	"Male"	"NL"	15	"4"	1	19	NA	NA	NA	NA
448	"Male"	"NL"	16	"4"	1	0	NA	NA	NA	NA
448	"Male"	"NL"	17	"5"	0	0	NA	NA	NA	NA
448	"Male"	"NL"	18	"5"	1	0	NA	NA	NA	NA
448	"Male"	"NL"	19	"5"	0	0	NA	NA	NA	NA
448	"Male"	"NL"	20	"5"	1	0	NA	NA	NA	NA
448	"Male"	"NL"	21	"6"	0	0	NA	NA	NA	NA
449	"Female"	"FR"	1	"1"	0	105	1	201	12	611
449	"Female"	"FR"	2	"1"	1	54	3	153	12	611
449	"Female"	"FR"	3	"1"	0	15	2	105	12	611
449	"Female"	"FR"	4	"1"	0	27	3	152	12	611
449	"Female"	"FR"	5	"2"	1	101	3	0	12	611
