"ID"	 "Gender"	 "Language"	 "Problem"	 "item"	 "Y"	 "RT"	 "Y.sub"	 "RT.sub"	 "Y.tot"	 "RT.tot"
433	 "Female"	 "NL"	 3	 11	 1	 20	 4	 104	 18	 749
433	 "Female"	 "NL"	 3	 12	 1	 32	 4	 104	 18	 749
433	 "Female"	 "NL"	 4	 13	 1	 36	 4	 178	 18	 749
433	 "Female"	 "NL"	 4	 14	 1	 31	 4	 178	 18	 749
433	 "Female"	 "NL"	 4	 15	 1	 60	 4	 178	 18	 749
433	 "Female"	 "NL"	 4	 16	 1	 51	 4	 178	 18	 749
433	 "Female"	 "NL"	 5	 17	 1	 40	 3	 122	 18	 749
433	 "Female"	 "NL"	 5	 18	 1	 42	 3	 122	 18	 749
433	 "Female"	 "NL"	 5	 19	 1	 44	 3	 122	 18	 749
433	 "Female"	 "NL"	 5	 20	 0	 0	 3	 122	 18	 749
433	 "Female"	 "NL"	 6	 21	 1	 0	 1	 0	 18	 749
434	 "Male"	 "NL"	 1	 1	 1	 119	 0	 249	 4	 631
434	 "Male"	 "NL"	 1	 2	 1	 54	 0	 249	 4	 631
434	 "Male"	 "NL"	 1	 3	 0	 33	 0	 249	 4	 631
434	 "Male"	 "NL"	 1	 4	 0	 43	 0	 249	 4	 631
434	 "Male"	 "NL"	 2	 5	 0	 78	 1	 205	 4	 631
434	 "Male"	 "NL"	 2	 6	 0	 50	 1	 205	 4	 631
434	 "Male"	 "NL"	 2	 7	 0	 30	 1	 205	 4	 631
434	 "Male"	 "NL"	 2	 8	 0	 47	 1	 205	 4	 631
434	 "Male"	 "NL"	 3	 9	 0	 46	 1	 74	 4	 631
434	 "Male"	 "NL"	 3	 10	 0	 9	 1	 74	 4	 631
434	 "Male"	 "NL"	 3	 11	 0	 5	 1	 74	 4	 631
434	 "Male"	 "NL"	 3	 12	 0	 14	 1	 74	 4	 631
434	 "Male"	 "NL"	 4	 13	 0	 45	 0	 103	 4	 631
434	 "Male"	 "NL"	 4	 14	 0	 53	 0	 103	 4	 631
434	 "Male"	 "NL"	 4	 15	 0	 5	 0	 103	 4	 631
434	 "Male"	 "NL"	 4	 16	 0	 0	 0	 103	 4	 631
434	 "Male"	 "NL"	 5	 17	 1	 0	 1	 0	 4	 631
434	 "Male"	 "NL"	 5	 18	 0	 0	 1	 0	 4	 631
434	 "Male"	 "NL"	 5	 19	 0	 0	 1	 0	 4	 631
434	 "Male"	 "NL"	 5	 20	 0	 0	 1	 0	 4	 631
434	 "Male"	 "NL"	 6	 21	 1	 0	 1	 0	 4	 631
435	 "Unknown"	 "NL"	 1	 1	 1	 83	 3	 184	 14	 596
435	 "Unknown"	 "NL"	 1	 2	 1	 19	 3	 184	 14	 596
435	 "Unknown"	 "NL"	 1	 3	 1	 56	 3	 184	 14	 596
435	 "Unknown"	 "NL"	 1	 4	 1	 26	 3	 184	 14	 596
435	 "Unknown"	 "NL"	 2	 5	 1	 113	 4	 273	 14	 596
435	 "Unknown"	 "NL"	 2	 6	 1	 54	 4	 273	 14	 596
435	 "Unknown"	 "NL"	 2	 7	 1	 56	 4	 273	 14	 596
435	 "Unknown"	 "NL"	 2	 8	 0	 50	 4	 273	 14	 596
435	 "Unknown"	 "NL"	 3	 9	 1	 15	 3	 139	 14	 596
435	 "Unknown"	 "NL"	 3	 10	 1	 53	 3	 139	 14	 596
435	 "Unknown"	 "NL"	 3	 11	 1	 35	 3	 139	 14	 596
435	 "Unknown"	 "NL"	 3	 12	 0	 36	 3	 139	 14	 596
435	 "Unknown"	 "NL"	 4	 13	 1	 0	 3	 0	 14	 596
435	 "Unknown"	 "NL"	 4	 14	 0	 0	 3	 0	 14	 596
435	 "Unknown"	 "NL"	 4	 15	 1	 0	 3	 0	 14	 596
435	 "Unknown"	 "NL"	 4	 16	 0	 0	 3	 0	 14	 596
435	 "Unknown"	 "NL"	 5	 17	 1	 0	 1	 0	 14	 596
435	 "Unknown"	 "NL"	 5	 18	 0	 0	 1	 0	 14	 596
435	 "Unknown"	 "NL"	 5	 19	 0	 0	 1	 0	 14	 596
435	 "Unknown"	 "NL"	 5	 20	 1	 0	 1	 0	 14	 596
435	 "Unknown"	 "NL"	 6	 21	 0	 0	 0	 0	 14	 596
436	 "Female"	 "FR"	 1	 1	 0	 95	 0	 192	 3	 622
436	 "Female"	 "FR"	 1	 2	 0	 45	 0	 192	 3	 622
436	 "Female"	 "FR"	 1	 3	 0	 26	 0	 192	 3	 622
436	 "Female"	 "FR"	 1	 4	 0	 26	 0	 192	 3	 622
436	 "Female"	 "FR"	 2	 5	 0	 67	 1	 272	 3	 622
436	 "Female"	 "FR"	 2	 6	 0	 86	 1	 272	 3	 622
436	 "Female"	 "FR"	 2	 7	 0	 67	 1	 272	 3	 622
436	 "Female"	 "FR"	 2	 8	 0	 52	 1	 272	 3	 622
436	 "Female"	 "FR"	 3	 9	 0	 24	 0	 97	 3	 622
436	 "Female"	 "FR"	 3	 10	 0	 35	 0	 97	 3	 622
436	 "Female"	 "FR"	 3	 11	 0	 23	 0	 97	 3	 622
436	 "Female"	 "FR"	 3	 12	 0	 15	 0	 97	 3	 622
436	 "Female"	 "FR"	 4	 13	 0	 37	 0	 61	 3	 622
436	 "Female"	 "FR"	 4	 14	 1	 24	 0	 61	 3	 622
436	 "Female"	 "FR"	 4	 15	 0	 0	 0	 61	 3	 622
436	 "Female"	 "FR"	 4	 16	 0	 0	 0	 61	 3	 622
436	 "Female"	 "FR"	 5	 17	 1	 0	 1	 0	 3	 622
436	 "Female"	 "FR"	 5	 18	 0	 0	 1	 0	 3	 622
436	 "Female"	 "FR"	 5	 19	 0	 0	 1	 0	 3	 622
436	 "Female"	 "FR"	 5	 20	 0	 0	 1	 0	 3	 622
436	 "Female"	 "FR"	 6	 21	 1	 0	 1	 0	 3	 622
437	 "Male"	 "FR"	 1	 1	 1	 36	 1	 99	 14	 579
437	 "Male"	 "FR"	 1	 2	 1	 22	 1	 99	 14	 579
437	 "Male"	 "FR"	 1	 3	 1	 15	 1	 99	 14	 579
437	 "Male"	 "FR"	 1	 4	 0	 26	 1	 99	 14	 579
437	 "Male"	 "FR"	 2	 5	 1	 26	 4	 86	 14	 579
437	 "Male"	 "FR"	 2	 6	 1	 11	 4	 86	 14	 579
437	 "Male"	 "FR"	 2	 7	 1	 21	 4	 86	 14	 579
437	 "Male"	 "FR"	 2	 8	 0	 28	 4	 86	 14	 579
437	 "Male"	 "FR"	 3	 9	 1	 31	 3	 77	 14	 579
437	 "Male"	 "FR"	 3	 10	 1	 19	 3	 77	 14	 579
437	 "Male"	 "FR"	 3	 11	 0	 17	 3	 77	 14	 579
437	 "Male"	 "FR"	 3	 12	 0	 10	 3	 77	 14	 579
437	 "Male"	 "FR"	 4	 13	 1	 32	 3	 170	 14	 579
437	 "Male"	 "FR"	 4	 14	 1	 66	 3	 170	 14	 579
437	 "Male"	 "FR"	 4	 15	 1	 64	 3	 170	 14	 579
437	 "Male"	 "FR"	 4	 16	 1	 8	 3	 170	 14	 579
437	 "Male"	 "FR"	 5	 17	 1	 10	 3	 67	 14	 579
437	 "Male"	 "FR"	 5	 18	 0	 13	 3	 67	 14	 579
437	 "Male"	 "FR"	 5	 19	 1	 90	 3	 67	 14	 579
437	 "Male"	 "FR"	 5	 20	 0	 34	 3	 67	 14	 579
437	 "Male"	 "FR"	 6	 21	 0	 0	 0	 0	 14	 579
438	 "Male"	 "FR"	 1	 1	 0	 113	 0	 147	 6	 455
438	 "Male"	 "FR"	 1	 2	 1	 14	 0	 147	 6	 455
438	 "Male"	 "FR"	 1	 3	 0	 14	 0	 147	 6	 455
438	 "Male"	 "FR"	 1	 4	 0	 6	 0	 147	 6	 455
438	 "Male"	 "FR"	 2	 5	 0	 65	 2	 148	 6	 455
438	 "Male"	 "FR"	 2	 6	 1	 15	 2	 148	 6	 455
438	 "Male"	 "FR"	 2	 7	 0	 20	 2	 148	 6	 455
438	 "Male"	 "FR"	 2	 8	 0	 48	 2	 148	 6	 455
438	 "Male"	 "FR"	 3	 9	 0	 29	 2	 124	 6	 455
438	 "Male"	 "FR"	 3	 10	 0	 43	 2	 124	 6	 455
438	 "Male"	 "FR"	 3	 11	 0	 45	 2	 124	 6	 455
438	 "Male"	 "FR"	 3	 12	 0	 7	 2	 124	 6	 455
438	 "Male"	 "FR"	 4	 13	 1	 17	 1	 36	 6	 455
438	 "Male"	 "FR"	 4	 14	 1	 11	 1	 36	 6	 455
438	 "Male"	 "FR"	 4	 15	 1	 8	 1	 36	 6	 455
438	 "Male"	 "FR"	 4	 16	 0	 0	 1	 36	 6	 455
438	 "Male"	 "FR"	 5	 17	 1	 0	 1	 0	 6	 455
438	 "Male"	 "FR"	 5	 18	 0	 0	 1	 0	 6	 455
438	 "Male"	 "FR"	 5	 19	 0	 0	 1	 0	 6	 455
438	 "Male"	 "FR"	 5	 20	 0	 0	 1	 0	 6	 455
438	 "Male"	 "FR"	 6	 21	 0	 0	 0	 0	 6	 455
439	 "Male"	 "FR"	 1	 1	 1	 58	 1	 284	 12	 750
439	 "Male"	 "FR"	 1	 2	 1	 110	 1	 284	 12	 750
439	 "Male"	 "FR"	 1	 3	 0	 23	 1	 284	 12	 750
439	 "Male"	 "FR"	 1	 4	 1	 93	 1	 284	 12	 750
439	 "Male"	 "FR"	 2	 5	 1	 119	 4	 292	 12	 750
439	 "Male"	 "FR"	 2	 6	 1	 55	 4	 292	 12	 750
439	 "Male"	 "FR"	 2	 7	 1	 33	 4	 292	 12	 750
439	 "Male"	 "FR"	 2	 8	 0	 85	 4	 292	 12	 750
439	 "Male"	 "FR"	 3	 9	 1	 78	 2	 174	 12	 750
439	 "Male"	 "FR"	 3	 10	 0	 35	 2	 174	 12	 750
439	 "Male"	 "FR"	 3	 11	 0	 42	 2	 174	 12	 750
439	 "Male"	 "FR"	 3	 12	 0	 19	 2	 174	 12	 750
439	 "Male"	 "FR"	 4	 13	 1	 0	 2	 0	 12	 750
439	 "Male"	 "FR"	 4	 14	 1	 0	 2	 0	 12	 750
439	 "Male"	 "FR"	 4	 15	 1	 0	 2	 0	 12	 750
439	 "Male"	 "FR"	 4	 16	 0	 0	 2	 0	 12	 750
439	 "Male"	 "FR"	 5	 17	 1	 0	 2	 0	 12	 750
439	 "Male"	 "FR"	 5	 18	 0	 0	 2	 0	 12	 750
439	 "Male"	 "FR"	 5	 19	 0	 0	 2	 0	 12	 750
439	 "Male"	 "FR"	 5	 20	 0	 0	 2	 0	 12	 750
439	 "Male"	 "FR"	 6	 21	 1	 0	 1	 0	 12	 750
44	 "Female"	 "NL"	 1	 1	 0	 103	 1	 264	 8	 1025
44	 "Female"	 "NL"	 1	 2	 1	 62	 1	 264	 8	 1025
44	 "Female"	 "NL"	 1	 3	 0	 40	 1	 264	 8	 1025
44	 "Female"	 "NL"	 1	 4	 1	 59	 1	 264	 8	 1025
44	 "Female"	 "NL"	 2	 5	 0	 114	 2	 364	 8	 1025
44	 "Female"	 "NL"	 2	 6	 1	 117	 2	 364	 8	 1025
44	 "Female"	 "NL"	 2	 7	 1	 59	 2	 364	 8	 1025
44	 "Female"	 "NL"	 2	 8	 0	 74	 2	 364	 8	 1025
44	 "Female"	 "NL"	 3	 9	 0	 95	 1	 397	 8	 1025
44	 "Female"	 "NL"	 3	 10	 1	 104	 1	 397	 8	 1025
44	 "Female"	 "NL"	 3	 11	 0	 43	 1	 397	 8	 1025
44	 "Female"	 "NL"	 3	 12	 0	 155	 1	 397	 8	 1025
44	 "Female"	 "NL"	 4	 13	 0	 0	 3	 0	 8	 1025
44	 "Female"	 "NL"	 4	 14	 1	 0	 3	 0	 8	 1025
44	 "Female"	 "NL"	 4	 15	 1	 0	 3	 0	 8	 1025
44	 "Female"	 "NL"	 4	 16	 0	 0	 3	 0	 8	 1025
44	 "Female"	 "NL"	 5	 17	 1	 0	 1	 0	 8	 1025
44	 "Female"	 "NL"	 5	 18	 0	 0	 1	 0	 8	 1025
44	 "Female"	 "NL"	 5	 19	 0	 0	 1	 0	 8	 1025
44	 "Female"	 "NL"	 5	 20	 0	 0	 1	 0	 8	 1025
44	 "Female"	 "NL"	 6	 21	 0	 0	 0	 0	 8	 1025
440	 "Male"	 "FR"	 1	 1	 1	 88	 2	 211	 17	 619
440	 "Male"	 "FR"	 1	 2	 1	 55	 2	 211	 17	 619
440	 "Male"	 "FR"	 1	 3	 1	 21	 2	 211	 17	 619
440	 "Male"	 "FR"	 1	 4	 1	 47	 2	 211	 17	 619
440	 "Male"	 "FR"	 2	 5	 1	 68	 3	 182	 17	 619
440	 "Male"	 "FR"	 2	 6	 0	 30	 3	 182	 17	 619
440	 "Male"	 "FR"	 2	 7	 1	 50	 3	 182	 17	 619
440	 "Male"	 "FR"	 2	 8	 1	 34	 3	 182	 17	 619
440	 "Male"	 "FR"	 3	 9	 1	 48	 4	 226	 17	 619
440	 "Male"	 "FR"	 3	 10	 1	 110	 4	 226	 17	 619
440	 "Male"	 "FR"	 3	 11	 0	 37	 4	 226	 17	 619
440	 "Male"	 "FR"	 3	 12	 1	 31	 4	 226	 17	 619
440	 "Male"	 "FR"	 4	 13	 1	 0	 4	 0	 17	 619
440	 "Male"	 "FR"	 4	 14	 1	 0	 4	 0	 17	 619
440	 "Male"	 "FR"	 4	 15	 1	 0	 4	 0	 17	 619
440	 "Male"	 "FR"	 4	 16	 1	 0	 4	 0	 17	 619
440	 "Male"	 "FR"	 5	 17	 1	 0	 4	 0	 17	 619
440	 "Male"	 "FR"	 5	 18	 1	 0	 4	 0	 17	 619
440	 "Male"	 "FR"	 5	 19	 1	 0	 4	 0	 17	 619
440	 "Male"	 "FR"	 5	 20	 0	 0	 4	 0	 17	 619
440	 "Male"	 "FR"	 6	 21	 0	 0	 0	 0	 17	 619
441	 "Male"	 "FR"	 1	 1	 1	 60	 0	 147	 12	 704
441	 "Male"	 "FR"	 1	 2	 1	 37	 0	 147	 12	 704
441	 "Male"	 "FR"	 1	 3	 0	 16	 0	 147	 12	 704
441	 "Male"	 "FR"	 1	 4	 1	 34	 0	 147	 12	 704
441	 "Male"	 "FR"	 2	 5	 1	 81	 4	 136	 12	 704
441	 "Male"	 "FR"	 2	 6	 1	 18	 4	 136	 12	 704
441	 "Male"	 "FR"	 2	 7	 0	 26	 4	 136	 12	 704
441	 "Male"	 "FR"	 2	 8	 0	 11	 4	 136	 12	 704
441	 "Male"	 "FR"	 3	 9	 1	 63	 2	 85	 12	 704
441	 "Male"	 "FR"	 3	 10	 1	 11	 2	 85	 12	 704
441	 "Male"	 "FR"	 3	 11	 0	 4	 2	 85	 12	 704
441	 "Male"	 "FR"	 3	 12	 0	 7	 2	 85	 12	 704
441	 "Male"	 "FR"	 4	 13	 1	 32	 3	 152	 12	 704
441	 "Male"	 "FR"	 4	 14	 1	 41	 3	 152	 12	 704
441	 "Male"	 "FR"	 4	 15	 1	 66	 3	 152	 12	 704
441	 "Male"	 "FR"	 4	 16	 0	 13	 3	 152	 12	 704
441	 "Male"	 "FR"	 5	 17	 1	 16	 3	 67	 12	 704
441	 "Male"	 "FR"	 5	 18	 0	 23	 3	 67	 12	 704
441	 "Male"	 "FR"	 5	 19	 1	 133	 3	 67	 12	 704
441	 "Male"	 "FR"	 5	 20	 0	 12	 3	 67	 12	 704
441	 "Male"	 "FR"	 6	 21	 0	 0	 0	 0	 12	 704
442	 "Male"	 "FR"	 1	 1	 1	 56	 0	 142	 10	 677
442	 "Male"	 "FR"	 1	 2	 1	 25	 0	 142	 10	 677
442	 "Male"	 "FR"	 1	 3	 1	 20	 0	 142	 10	 677
442	 "Male"	 "FR"	 1	 4	 0	 41	 0	 142	 10	 677
442	 "Male"	 "FR"	 2	 5	 0	 42	 2	 126	 10	 677
442	 "Male"	 "FR"	 2	 6	 1	 24	 2	 126	 10	 677
442	 "Male"	 "FR"	 2	 7	 0	 25	 2	 126	 10	 677
442	 "Male"	 "FR"	 2	 8	 1	 35	 2	 126	 10	 677
442	 "Male"	 "FR"	 3	 9	 0	 36	 3	 116	 10	 677
442	 "Male"	 "FR"	 3	 10	 1	 25	 3	 116	 10	 677
442	 "Male"	 "FR"	 3	 11	 0	 17	 3	 116	 10	 677
442	 "Male"	 "FR"	 3	 12	 0	 38	 3	 116	 10	 677
442	 "Male"	 "FR"	 4	 13	 1	 19	 2	 190	 10	 677
442	 "Male"	 "FR"	 4	 14	 1	 41	 2	 190	 10	 677
442	 "Male"	 "FR"	 4	 15	 1	 99	 2	 190	 10	 677
442	 "Male"	 "FR"	 4	 16	 0	 31	 2	 190	 10	 677
442	 "Male"	 "FR"	 5	 17	 1	 54	 3	 139	 10	 677
442	 "Male"	 "FR"	 5	 18	 0	 31	 3	 139	 10	 677
442	 "Male"	 "FR"	 5	 19	 0	 18	 3	 139	 10	 677
442	 "Male"	 "FR"	 5	 20	 0	 0	 3	 139	 10	 677
442	 "Male"	 "FR"	 6	 21	 0	 0	 0	 0	 10	 677
443	 "Female"	 "NL"	 1	 1	 1	 62	 1	 92	 6	 532
443	 "Female"	 "NL"	 1	 2	 0	 10	 1	 92	 6	 532
443	 "Female"	 "NL"	 1	 3	 0	 13	 1	 92	 6	 532
443	 "Female"	 "NL"	 1	 4	 0	 7	 1	 92	 6	 532
443	 "Female"	 "NL"	 2	 5	 0	 62	 2	 105	 6	 532
443	 "Female"	 "NL"	 2	 6	 1	 18	 2	 105	 6	 532
443	 "Female"	 "NL"	 2	 7	 1	 12	 2	 105	 6	 532
443	 "Female"	 "NL"	 2	 8	 0	 13	 2	 105	 6	 532
443	 "Female"	 "NL"	 3	 9	 0	 36	 0	 55	 6	 532
443	 "Female"	 "NL"	 3	 10	 0	 7	 0	 55	 6	 532
443	 "Female"	 "NL"	 3	 11	 0	 5	 0	 55	 6	 532
443	 "Female"	 "NL"	 3	 12	 0	 7	 0	 55	 6	 532
443	 "Female"	 "NL"	 4	 13	 0	 12	 0	 160	 6	 532
443	 "Female"	 "NL"	 4	 14	 1	 43	 0	 160	 6	 532
443	 "Female"	 "NL"	 4	 15	 0	 89	 0	 160	 6	 532
443	 "Female"	 "NL"	 4	 16	 0	 16	 0	 160	 6	 532
443	 "Female"	 "NL"	 5	 17	 1	 15	 2	 52	 6	 532
443	 "Female"	 "NL"	 5	 18	 0	 15	 2	 52	 6	 532
443	 "Female"	 "NL"	 5	 19	 0	 51	 2	 52	 6	 532
443	 "Female"	 "NL"	 5	 20	 0	 7	 2	 52	 6	 532
443	 "Female"	 "NL"	 6	 21	 1	 32	 1	 32	 6	 532
444	 "Male"	 "FR"	 1	 1	 1	 76	 1	 156	 8	 584
444	 "Male"	 "FR"	 1	 2	 1	 26	 1	 156	 8	 584
444	 "Male"	 "FR"	 1	 3	 1	 19	 1	 156	 8	 584
444	 "Male"	 "FR"	 1	 4	 0	 35	 1	 156	 8	 584
444	 "Male"	 "FR"	 2	 5	 0	 76	 2	 154	 8	 584
444	 "Male"	 "FR"	 2	 6	 0	 21	 2	 154	 8	 584
444	 "Male"	 "FR"	 2	 7	 1	 13	 2	 154	 8	 584
444	 "Male"	 "FR"	 2	 8	 0	 44	 2	 154	 8	 584
444	 "Male"	 "FR"	 3	 9	 1	 33	 2	 80	 8	 584
444	 "Male"	 "FR"	 3	 10	 0	 20	 2	 80	 8	 584
444	 "Male"	 "FR"	 3	 11	 0	 13	 2	 80	 8	 584
444	 "Male"	 "FR"	 3	 12	 0	 14	 2	 80	 8	 584
444	 "Male"	 "FR"	 4	 13	 0	 15	 1	 130	 8	 584
444	 "Male"	 "FR"	 4	 14	 1	 35	 1	 130	 8	 584
444	 "Male"	 "FR"	 4	 15	 0	 63	 1	 130	 8	 584
444	 "Male"	 "FR"	 4	 16	 1	 17	 1	 130	 8	 584
444	 "Male"	 "FR"	 5	 17	 1	 32	 2	 96	 8	 584
444	 "Male"	 "FR"	 5	 18	 0	 32	 2	 96	 8	 584
444	 "Male"	 "FR"	 5	 19	 0	 0	 2	 96	 8	 584
444	 "Male"	 "FR"	 5	 20	 0	 0	 2	 96	 8	 584
444	 "Male"	 "FR"	 6	 21	 0	 0	 0	 0	 8	 584
445	 "Male"	 "NL"	 1	 1	 1	 125	 2	 236	 16	 720
445	 "Male"	 "NL"	 1	 2	 1	 43	 2	 236	 16	 720
445	 "Male"	 "NL"	 1	 3	 1	 24	 2	 236	 16	 720
445	 "Male"	 "NL"	 1	 4	 1	 44	 2	 236	 16	 720
445	 "Male"	 "NL"	 2	 5	 1	 50	 4	 143	 16	 720
445	 "Male"	 "NL"	 2	 6	 1	 30	 4	 143	 16	 720
445	 "Male"	 "NL"	 2	 7	 1	 32	 4	 143	 16	 720
445	 "Male"	 "NL"	 2	 8	 0	 31	 4	 143	 16	 720
445	 "Male"	 "NL"	 3	 9	 1	 27	 3	 110	 16	 720
445	 "Male"	 "NL"	 3	 10	 1	 37	 3	 110	 16	 720
445	 "Male"	 "NL"	 3	 11	 1	 27	 3	 110	 16	 720
445	 "Male"	 "NL"	 3	 12	 0	 19	 3	 110	 16	 720
445	 "Male"	 "NL"	 4	 13	 1	 22	 4	 231	 16	 720
445	 "Male"	 "NL"	 4	 14	 0	 84	 4	 231	 16	 720
445	 "Male"	 "NL"	 4	 15	 1	 125	 4	 231	 16	 720
445	 "Male"	 "NL"	 4	 16	 1	 0	 4	 231	 16	 720
445	 "Male"	 "NL"	 5	 17	 1	 0	 2	 0	 16	 720
445	 "Male"	 "NL"	 5	 18	 0	 0	 2	 0	 16	 720
445	 "Male"	 "NL"	 5	 19	 1	 0	 2	 0	 16	 720
445	 "Male"	 "NL"	 5	 20	 0	 0	 2	 0	 16	 720
445	 "Male"	 "NL"	 6	 21	 1	 0	 1	 0	 16	 720
446	 "Female"	 "NL"	 1	 1	 1	 49	 0	 240	 9	 578
446	 "Female"	 "NL"	 1	 2	 1	 32	 0	 240	 9	 578
446	 "Female"	 "NL"	 1	 3	 0	 28	 0	 240	 9	 578
446	 "Female"	 "NL"	 1	 4	 1	 131	 0	 240	 9	 578
446	 "Female"	 "NL"	 2	 5	 0	 30	 2	 138	 9	 578
446	 "Female"	 "NL"	 2	 6	 0	 38	 2	 138	 9	 578
446	 "Female"	 "NL"	 2	 7	 0	 35	 2	 138	 9	 578
446	 "Female"	 "NL"	 2	 8	 0	 35	 2	 138	 9	 578
446	 "Female"	 "NL"	 3	 9	 1	 27	 2	 200	 9	 578
446	 "Female"	 "NL"	 3	 10	 0	 49	 2	 200	 9	 578
446	 "Female"	 "NL"	 3	 11	 0	 18	 2	 200	 9	 578
446	 "Female"	 "NL"	 3	 12	 0	 106	 2	 200	 9	 578
446	 "Female"	 "NL"	 4	 13	 1	 0	 2	 0	 9	 578
446	 "Female"	 "NL"	 4	 14	 0	 0	 2	 0	 9	 578
446	 "Female"	 "NL"	 4	 15	 1	 0	 2	 0	 9	 578
446	 "Female"	 "NL"	 4	 16	 0	 0	 2	 0	 9	 578
446	 "Female"	 "NL"	 5	 17	 1	 0	 2	 0	 9	 578
446	 "Female"	 "NL"	 5	 18	 0	 0	 2	 0	 9	 578
446	 "Female"	 "NL"	 5	 19	 1	 0	 2	 0	 9	 578
446	 "Female"	 "NL"	 5	 20	 0	 0	 2	 0	 9	 578
446	 "Female"	 "NL"	 6	 21	 1	 0	 1	 0	 9	 578
447	 "Male"	 "FR"	 1	 1	 1	 110	 2	 221	 13	 501
447	 "Male"	 "FR"	 1	 2	 1	 53	 2	 221	 13	 501
447	 "Male"	 "FR"	 1	 3	 0	 36	 2	 221	 13	 501
447	 "Male"	 "FR"	 1	 4	 1	 22	 2	 221	 13	 501
447	 "Male"	 "FR"	 2	 5	 1	 102	 4	 151	 13	 501
447	 "Male"	 "FR"	 2	 6	 1	 13	 4	 151	 13	 501
447	 "Male"	 "FR"	 2	 7	 1	 18	 4	 151	 13	 501
447	 "Male"	 "FR"	 2	 8	 0	 18	 4	 151	 13	 501
447	 "Male"	 "FR"	 3	 9	 1	 51	 2	 80	 13	 501
447	 "Male"	 "FR"	 3	 10	 1	 15	 2	 80	 13	 501
447	 "Male"	 "FR"	 3	 11	 1	 6	 2	 80	 13	 501
447	 "Male"	 "FR"	 3	 12	 0	 8	 2	 80	 13	 501
447	 "Male"	 "FR"	 4	 13	 1	 26	 2	 49	 13	 501
447	 "Male"	 "FR"	 4	 14	 1	 23	 2	 49	 13	 501
447	 "Male"	 "FR"	 4	 15	 0	 0	 2	 49	 13	 501
447	 "Male"	 "FR"	 4	 16	 0	 0	 2	 49	 13	 501
447	 "Male"	 "FR"	 5	 17	 1	 0	 3	 0	 13	 501
447	 "Male"	 "FR"	 5	 18	 0	 0	 3	 0	 13	 501
447	 "Male"	 "FR"	 5	 19	 1	 0	 3	 0	 13	 501
447	 "Male"	 "FR"	 5	 20	 0	 0	 3	 0	 13	 501
447	 "Male"	 "FR"	 6	 21	 0	 0	 0	 0	 13	 501
448	 "Male"	 "NL"	 1	 1	 0	 87	 1	 240	 11	 578
448	 "Male"	 "NL"	 1	 2	 0	 104	 1	 240	 11	 578
448	 "Male"	 "NL"	 1	 3	 0	 33	 1	 240	 11	 578
448	 "Male"	 "NL"	 1	 4	 1	 16	 1	 240	 11	 578
448	 "Male"	 "NL"	 2	 5	 1	 81	 4	 119	 11	 578
448	 "Male"	 "NL"	 2	 6	 1	 9	 4	 119	 11	 578
448	 "Male"	 "NL"	 2	 7	 1	 12	 4	 119	 11	 578
448	 "Male"	 "NL"	 2	 8	 0	 17	 4	 119	 11	 578
448	 "Male"	 "NL"	 3	 9	 1	 60	 1	 93	 11	 578
448	 "Male"	 "NL"	 3	 10	 1	 12	 1	 93	 11	 578
448	 "Male"	 "NL"	 3	 11	 0	 11	 1	 93	 11	 578
448	 "Male"	 "NL"	 3	 12	 0	 10	 1	 93	 11	 578
448	 "Male"	 "NL"	 4	 13	 1	 19	 3	 126	 11	 578
448	 "Male"	 "NL"	 4	 14	 1	 107	 3	 126	 11	 578
448	 "Male"	 "NL"	 4	 15	 1	 0	 3	 126	 11	 578
448	 "Male"	 "NL"	 4	 16	 0	 0	 3	 126	 11	 578
448	 "Male"	 "NL"	 5	 17	 1	 0	 2	 0	 11	 578
448	 "Male"	 "NL"	 5	 18	 0	 0	 2	 0	 11	 578
448	 "Male"	 "NL"	 5	 19	 1	 0	 2	 0	 11	 578
448	 "Male"	 "NL"	 5	 20	 0	 0	 2	 0	 11	 578
448	 "Male"	 "NL"	 6	 21	 0	 0	 0	 0	 11	 578
449	 "Female"	 "FR"	 1	 1	 1	 105	 1	 201	 12	 611
449	 "Female"	 "FR"	 1	 2	 1	 54	 1	 201	 12	 611
449	 "Female"	 "FR"	 1	 3	 0	 15	 1	 201	 12	 611
449	 "Female"	 "FR"	 1	 4	 1	 27	 1	 201	 12	 611
449	 "Female"	 "FR"	 2	 5	 1	 101	 3	 153	 12	 611
449	 "Female"	 "FR"	 2	 6	 0	 11	 3	 153	 12	 611
449	 "Female"	 "FR"	 2	 7	 1	 25	 3	 153	 12	 611
449	 "Female"	 "FR"	 2	 8	 1	 16	 3	 153	 12	 611
449	 "Female"	 "FR"	 3	 9	 1	 73	 2	 105	 12	 611
449	 "Female"	 "FR"	 3	 10	 1	 9	 2	 105	 12	 611
449	 "Female"	 "FR"	 3	 11	 0	 9	 2	 105	 12	 611
449	 "Female"	 "FR"	 3	 12	 0	 14	 2	 105	 12	 611
449	 "Female"	 "FR"	 4	 13	 1	 16	 3	 152	 12	 611
449	 "Female"	 "FR"	 4	 14	 1	 35	 3	 152	 12	 611
449	 "Female"	 "FR"	 4	 15	 1	 101	 3	 152	 12	 611
449	 "Female"	 "FR"	 4	 16	 0	 0	 3	 152	 12	 611
449	 "Female"	 "FR"	 5	 17	 1	 0	 3	 0	 12	 611
